Time (yyyy-MM-dd hh:mm:ss),Elapsed Time (seconds),Sampling Interval (seconds),Temp (Celsius),Wet Bulb Temp. (Celsius),Rel. Hum. (%),Baro. (mb),Altitude (Meters),Altitude Baseline (Meters),AOG (Meters),Wind Speed (m/s),Mag. Dir. (Degrees),True Dir. (Degrees)
2023-01-13 15:58:42,1046.0,2.0,6.1,3.2,60.8,995.0,151,92.99884389172956,58.001156108270436,8.2,316,316
2023-01-13 15:58:44,1048.0,2.0,6.1,3.2,60.8,995.2,149,92.99589862491125,56.00410137508875,6.4,301,302
2023-01-13 15:58:46,1050.0,2.0,6.1,3.2,60.9,995.7,146,92.99295335809293,53.00704664190707,6.4,349,350
2023-01-13 15:58:48,1052.0,2.0,6.1,3.2,60.9,995.7,144,92.99000809127463,51.00999190872537,5.3,307,308
2023-01-13 15:58:50,1054.0,2.0,6.1,3.2,60.9,995.9,144,92.98706282445632,51.012937175543684,5.0,345,346
2023-01-13 15:58:52,1056.0,2.0,6.1,3.2,60.9,995.9,143,92.984117557638,50.015882442362,6.7,327,327
2023-01-13 15:58:54,1058.0,2.0,6.1,3.2,60.9,995.7,144,92.98117229081969,51.018827709180314,6.8,1,1
2023-01-13 15:58:56,1060.0,2.0,6.1,3.2,60.9,995.7,145,92.97822702400137,52.02177297599863,8.4,358,358
2023-01-13 15:58:58,1062.0,2.0,6.1,3.2,60.9,995.7,146,92.97528175718307,53.02471824281693,8.6,311,311
2023-01-13 15:59:00,1064.0,2.0,6.0,3.1,60.9,995.5,147,92.97233649036475,54.027663509635246,7.5,355,356
2023-01-13 15:59:02,1066.0,2.0,6.0,3.0,60.9,995.2,148,92.96939122354644,55.03060877645356,6.1,322,323
2023-01-13 15:59:04,1068.0,2.0,6.0,3.0,60.9,995.2,148,92.96644595672812,55.03355404327188,6.5,318,318
2023-01-13 15:59:06,1070.0,2.0,6.0,3.0,60.9,995.2,149,92.96350068990981,56.03649931009019,5.7,339,340
2023-01-13 15:59:08,1072.0,2.0,6.0,3.0,60.9,995.2,149,92.9605554230915,56.039444576908494,5.7,344,344
2023-01-13 15:59:10,1074.0,2.0,6.0,3.0,60.9,995.5,146,92.95761015627319,53.04238984372681,6.3,339,339
2023-01-13 15:59:12,1076.0,2.0,6.0,3.0,60.8,995.7,145,92.95466488945488,52.045335110545125,7.4,357,357
2023-01-13 15:59:14,1078.0,2.0,6.0,3.0,60.8,995.5,146,92.95171962263656,53.04828037736344,8.7,350,350
2023-01-13 15:59:16,1080.0,2.0,6.0,3.1,60.8,995.4,147,92.94877435581824,54.051225644181756,7.8,295,295
2023-01-13 15:59:18,1082.0,2.0,6.0,3.0,60.8,995.2,149,92.94582908899993,56.05417091100007,7.4,49,50
2023-01-13 15:59:20,1084.0,2.0,6.0,3.0,60.8,995.2,148,92.94288382218163,55.05711617781837,9.1,310,311
2023-01-13 15:59:22,1086.0,2.0,6.0,3.0,60.9,995.4,148,92.93993855536331,55.06006144463669,9.2,313,314
2023-01-13 15:59:24,1088.0,2.0,6.0,3.0,60.8,995.2,148,92.936993288545,55.063006711455,8.5,330,331
2023-01-13 15:59:26,1090.0,2.0,6.0,3.0,60.8,995.4,147,92.93404802172668,54.06595197827332,9.2,318,318
2023-01-13 15:59:28,1092.0,2.0,6.0,3.0,60.8,995.4,147,92.93110275490837,54.068897245091634,9.4,341,342
2023-01-13 15:59:30,1094.0,2.0,6.0,3.0,60.8,995.5,147,92.92815748809006,54.071842511909935,9.6,320,320
2023-01-13 15:59:32,1096.0,2.0,5.9,3.0,60.8,995.5,146,92.92521222127175,53.07478777872825,9.5,327,328
2023-01-13 15:59:34,1098.0,2.0,5.9,3.0,60.8,995.7,146,92.92226695445343,53.077733045546566,9.6,328,328
2023-01-13 15:59:36,1100.0,2.0,5.9,3.0,60.7,995.7,144,92.91932168763512,51.08067831236488,10.0,310,310
2023-01-13 15:59:38,1102.0,2.0,5.9,3.0,60.7,996.0,142,92.9163764208168,49.0836235791832,11.0,333,333
2023-01-13 15:59:40,1104.0,2.0,5.9,3.0,60.7,996.0,142,92.9134311539985,49.0865688460015,10.1,325,325
2023-01-13 15:59:42,1106.0,2.0,6.0,3.0,60.6,996.0,142,92.91048588718019,49.08951411281981,10.1,325,325
2023-01-13 15:59:44,1108.0,2.0,6.0,3.0,60.6,996.2,141,92.90754062036187,48.09245937963813,11.3,327,327
2023-01-13 15:59:46,1110.0,2.0,6.0,3.0,60.6,996.2,141,92.90459535354356,48.095404646456444,10.9,333,334
2023-01-13 15:59:48,1112.0,2.0,6.0,3.0,60.6,996.2,140,92.90165008672524,47.09834991327476,10.3,320,320
2023-01-13 15:59:50,1114.0,2.0,6.0,3.0,60.6,996.5,138,92.89870481990694,45.10129518009306,10.5,325,325
2023-01-13 15:59:52,1116.0,2.0,6.0,3.0,60.6,996.7,136,92.89575955308862,43.104240446911376,10.6,326,326
2023-01-13 15:59:54,1118.0,2.0,6.0,3.0,60.6,996.9,134,92.89281428627031,41.10718571372969,10.4,324,325
2023-01-13 15:59:56,1120.0,2.0,6.0,3.0,60.5,997.0,133,92.889869019452,40.11013098054801,10.2,337,338
2023-01-13 15:59:58,1122.0,2.0,6.0,3.0,60.5,997.0,133,92.88692375263368,40.11307624736632,9.8,325,326
2023-01-13 16:00:00,1124.0,2.0,6.0,3.0,60.5,997.2,133,92.88397848581538,40.116021514184624,9.7,330,330
2023-01-13 16:00:02,1126.0,2.0,6.0,3.1,60.5,997.0,133,92.88103321899706,40.11896678100294,9.4,323,324
2023-01-13 16:00:04,1128.0,2.0,6.1,3.1,60.5,996.7,136,92.87808795217875,43.121912047821255,8.8,341,342
2023-01-13 16:00:06,1130.0,2.0,6.1,3.1,60.5,996.5,138,92.87514268536043,45.12485731463957,8.8,335,335
2023-01-13 16:00:08,1132.0,2.0,6.1,3.1,60.5,996.2,141,92.87219741854211,48.127802581457885,8.6,326,327
2023-01-13 16:00:10,1134.0,2.0,6.0,3.0,60.5,996.2,141,92.86925215172381,48.13074784827619,8.7,323,324
2023-01-13 16:00:12,1136.0,2.0,6.0,3.0,60.5,996.2,141,92.8663068849055,48.1336931150945,8.9,329,330
2023-01-13 16:00:14,1138.0,2.0,6.0,3.0,60.5,996.2,141,92.86336161808718,48.13663838191282,8.8,331,332
2023-01-13 16:00:16,1140.0,2.0,6.0,3.0,60.5,996.0,142,92.86041635126887,49.13958364873113,9.3,339,339
2023-01-13 16:00:18,1142.0,2.0,5.9,3.0,60.5,995.7,145,92.85747108445055,52.14252891554945,9.5,344,344
2023-01-13 16:00:20,1144.0,2.0,5.9,3.0,60.5,995.5,146,92.85452581763224,53.145474182367764,9.7,335,335
2023-01-13 16:00:22,1146.0,2.0,5.9,3.0,60.5,995.4,148,92.85158055081394,55.148419449186065,9.4,344,345
2023-01-13 16:00:24,1148.0,2.0,5.9,2.9,60.5,995.4,148,92.84863528399562,55.15136471600438,10.0,343,344
2023-01-13 16:00:26,1150.0,2.0,5.9,2.9,60.5,995.4,148,92.8456900171773,55.154309982822696,10.5,314,315
2023-01-13 16:00:28,1152.0,2.0,5.9,2.9,60.5,995.4,147,92.84274475035899,54.15725524964101,9.8,341,342
2023-01-13 16:00:30,1154.0,2.0,5.9,2.9,60.5,995.4,148,92.83979948354067,55.16020051645933,9.6,351,351
2023-01-13 16:00:32,1156.0,2.0,5.9,3.0,60.5,995.2,148,92.83685421672237,55.16314578327763,9.5,328,328
2023-01-13 16:00:34,1158.0,2.0,5.9,3.0,60.5,995.4,147,92.83390894990406,54.16609105009594,9.7,318,319
2023-01-13 16:00:36,1160.0,2.0,5.9,3.0,60.5,995.4,147,92.83096368308574,54.16903631691426,9.7,345,346
2023-01-13 16:00:38,1162.0,2.0,5.9,3.0,60.5,995.4,148,92.82801841626743,55.171981583732574,8.3,343,344
2023-01-13 16:00:40,1164.0,2.0,5.9,3.0,60.5,995.2,149,92.82507314944911,56.17492685055089,7.7,332,333
2023-01-13 16:00:42,1166.0,2.0,5.9,3.0,60.6,995.4,148,92.82212788263081,55.17787211736919,7.8,330,331
2023-01-13 16:00:44,1168.0,2.0,5.9,3.0,60.6,995.4,147,92.8191826158125,54.180817384187506,8.6,312,312
2023-01-13 16:00:46,1170.0,2.0,5.9,3.0,60.6,995.4,148,92.81623734899418,55.18376265100582,9.2,331,332
2023-01-13 16:00:48,1172.0,2.0,5.9,3.0,60.6,995.2,148,92.81329208217586,55.18670791782414,9.2,328,328
2023-01-13 16:00:50,1174.0,2.0,5.9,3.0,60.7,995.2,148,92.81034681535755,55.18965318464245,8.9,340,341
2023-01-13 16:00:52,1176.0,2.0,5.9,3.0,60.7,995.2,149,92.80740154853925,56.19259845146075,8.3,337,338
2023-01-13 16:00:54,1178.0,2.0,5.9,3.0,60.7,995.2,148,92.80445628172093,55.19554371827907,8.1,340,340
2023-01-13 16:00:56,1180.0,2.0,6.0,3.0,60.7,995.4,147,92.80151101490262,54.198488985097384,8.7,331,331
2023-01-13 16:00:58,1182.0,2.0,6.0,3.0,60.7,995.5,146,92.7985657480843,53.2014342519157,8.5,313,314
2023-01-13 16:01:00,1184.0,2.0,6.0,3.0,60.7,995.7,146,92.79562048126598,53.204379518734015,7.9,357,358
2023-01-13 16:01:02,1186.0,2.0,6.0,3.0,60.8,995.7,146,92.79267521444768,53.207324785552316,8.5,6,6
2023-01-13 16:01:04,1188.0,2.0,6.0,3.0,60.8,995.4,147,92.78972994762937,54.21027005237063,7.6,342,342
2023-01-13 16:01:06,1190.0,2.0,6.0,3.0,60.8,995.0,151,92.78678468081105,58.21321531918895,6.4,320,320
2023-01-13 16:01:08,1192.0,2.0,6.0,3.0,60.8,994.9,152,92.78383941399274,59.21616058600726,6.7,339,339
2023-01-13 16:01:10,1194.0,2.0,6.0,3.0,60.8,994.7,153,92.78089414717442,60.21910585282558,6.4,23,24
2023-01-13 16:01:12,1196.0,2.0,5.9,3.0,60.8,994.7,154,92.77794888035612,61.22205111964388,6.2,319,319
2023-01-13 16:01:14,1198.0,2.0,5.9,3.0,60.8,994.5,154,92.7750036135378,61.224996386462195,6.5,327,327
2023-01-13 16:01:16,1200.0,2.0,5.9,3.0,60.9,994.7,153,92.77205834671949,60.22794165328051,6.1,324,325
2023-01-13 16:01:18,1202.0,2.0,5.9,3.0,60.9,994.7,153,92.76911307990117,60.230886920098825,6.2,313,314
2023-01-13 16:01:20,1204.0,2.0,5.9,3.0,60.9,994.7,153,92.76616781308286,60.23383218691714,5.3,350,350
2023-01-13 16:01:22,1206.0,2.0,5.9,3.0,60.9,994.9,152,92.76322254626454,59.236777453735456,5.6,315,316
2023-01-13 16:01:24,1208.0,2.0,5.9,3.0,60.9,995.0,151,92.76027727944624,58.23972272055376,6.5,316,317
2023-01-13 16:01:26,1210.0,2.0,5.9,3.0,60.9,995.2,150,92.75733201262793,57.24266798737207,6.2,344,344
2023-01-13 16:01:28,1212.0,2.0,6.0,3.0,60.9,995.0,151,92.75438674580961,58.24561325419039,6.2,317,318
2023-01-13 16:01:30,1214.0,2.0,6.0,3.0,60.9,995.2,149,92.7514414789913,56.248558521008704,6.7,316,316
2023-01-13 16:01:32,1216.0,2.0,6.0,3.0,60.9,995.5,147,92.74849621217298,54.25150378782702,6.2,325,326
2023-01-13 16:01:34,1218.0,2.0,6.0,3.0,60.9,995.5,146,92.74555094535468,53.25444905464532,6.7,347,347
2023-01-13 16:01:36,1220.0,2.0,6.0,3.0,60.9,995.5,147,92.74260567853636,54.257394321463636,6.6,325,325
2023-01-13 16:01:38,1222.0,2.0,6.0,3.0,60.9,995.2,149,92.73966041171805,56.26033958828195,6.3,19,20
2023-01-13 16:01:40,1224.0,2.0,6.0,3.0,60.9,995.0,151,92.73671514489973,58.26328485510027,7.0,338,338
2023-01-13 16:01:42,1226.0,2.0,6.0,3.0,60.9,994.7,153,92.73376987808142,60.26623012191858,7.2,344,344
2023-01-13 16:01:44,1228.0,2.0,6.0,3.0,60.9,994.2,157,92.73082461126312,64.26917538873688,6.8,317,318
2023-01-13 16:01:46,1230.0,2.0,5.9,2.9,60.9,994.0,160,92.7278793444448,67.2721206555552,5.9,292,293
2023-01-13 16:01:48,1232.0,2.0,5.9,2.9,60.9,993.7,162,92.72493407762649,69.27506592237351,7.3,342,342
2023-01-13 16:01:50,1234.0,2.0,5.9,2.9,60.9,993.5,164,92.72198881080817,71.27801118919183,7.4,308,309
2023-01-13 16:01:52,1236.0,2.0,5.9,2.9,61.0,993.2,167,92.71904354398986,74.28095645601014,7.8,13,14
2023-01-13 16:01:54,1238.0,2.0,5.8,2.9,61.0,993.0,168,92.71609827717155,75.28390172282845,7.3,324,324
2023-01-13 16:01:56,1240.0,2.0,5.8,2.9,61.0,993.2,167,92.71315301035324,74.28684698964676,7.1,314,315
2023-01-13 16:01:58,1242.0,2.0,5.8,2.9,61.0,993.2,165,92.71020774353492,72.28979225646508,8.4,355,355
2023-01-13 16:02:00,1244.0,2.0,5.8,2.9,61.0,993.4,164,92.70726247671661,71.29273752328339,8.5,321,321
2023-01-13 16:02:02,1246.0,2.0,5.8,2.9,61.1,993.5,164,92.70431720989829,71.29568279010171,9.0,319,320
2023-01-13 16:02:04,1248.0,2.0,5.8,2.9,61.1,993.5,164,92.70137194307999,71.29862805692001,8.5,357,358
2023-01-13 16:02:06,1250.0,2.0,5.8,2.9,61.1,993.4,164,92.69842667626168,71.30157332373832,8.2,332,332
2023-01-13 16:02:08,1252.0,2.0,5.8,2.9,61.1,993.4,164,92.69548140944336,71.30451859055664,8.1,353,353
2023-01-13 16:02:10,1254.0,2.0,5.8,2.9,61.2,993.4,165,92.69253614262504,72.30746385737496,8.0,341,342
2023-01-13 16:02:12,1256.0,2.0,5.8,2.9,61.2,993.4,165,92.68959087580673,72.31040912419327,7.7,315,315
2023-01-13 16:02:14,1258.0,2.0,5.8,2.9,61.2,993.5,163,92.68664560898841,70.31335439101159,7.2,308,309
2023-01-13 16:02:16,1260.0,2.0,5.8,2.9,61.2,993.7,161,92.68370034217011,68.31629965782989,6.5,24,24
2023-01-13 16:02:18,1262.0,2.0,5.8,2.9,61.2,994.0,159,92.6807550753518,66.3192449246482,6.2,318,319
2023-01-13 16:02:20,1264.0,2.0,5.9,3.0,61.2,994.2,157,92.67780980853348,64.32219019146652,7.3,334,335
2023-01-13 16:02:22,1266.0,2.0,5.9,3.0,61.2,994.5,156,92.67486454171517,63.325135458284834,6.8,326,327
2023-01-13 16:02:24,1268.0,2.0,5.9,3.0,61.2,994.5,156,92.67191927489685,63.32808072510315,7.1,317,317
2023-01-13 16:02:26,1270.0,2.0,5.9,3.0,61.2,994.4,157,92.66897400807855,64.33102599192145,6.8,332,333
2023-01-13 16:02:28,1272.0,2.0,5.9,3.0,61.2,994.2,157,92.66602874126023,64.33397125873977,7.1,357,358
2023-01-13 16:02:30,1274.0,2.0,5.9,2.9,61.2,994.0,159,92.66308347444192,66.33691652555808,7.1,312,313
2023-01-13 16:02:32,1276.0,2.0,5.9,2.9,61.3,993.9,160,92.6601382076236,67.3398617923764,6.3,326,326
2023-01-13 16:02:34,1278.0,2.0,5.9,2.9,61.3,993.7,162,92.65719294080529,69.34280705919471,6.3,348,348
2023-01-13 16:02:36,1280.0,2.0,5.9,2.9,61.3,993.7,162,92.65424767398699,69.34575232601301,5.0,321,322
2023-01-13 16:02:38,1282.0,2.0,5.9,2.9,61.3,993.5,163,92.65130240716867,70.34869759283133,4.4,344,344
2023-01-13 16:02:40,1284.0,2.0,5.9,2.9,61.3,993.5,162,92.64835714035036,69.35164285964964,4.5,352,353
2023-01-13 16:02:42,1286.0,2.0,5.9,2.9,61.3,993.7,162,92.64541187353204,69.35458812646796,5.0,331,331
2023-01-13 16:02:44,1288.0,2.0,5.9,2.9,61.3,993.7,161,92.64246660671373,68.35753339328627,5.1,325,325
2023-01-13 16:02:46,1290.0,2.0,5.9,2.9,61.3,993.7,162,92.63952133989542,69.36047866010458,5.7,316,317
2023-01-13 16:02:48,1292.0,2.0,5.9,2.9,61.3,993.7,162,92.63657607307711,69.36342392692289,6.4,298,298
2023-01-13 16:02:50,1294.0,2.0,5.9,2.9,61.3,993.5,162,92.6336308062588,69.3663691937412,6.6,320,320
2023-01-13 16:02:52,1296.0,2.0,5.9,2.9,61.3,993.5,164,92.63068553944048,71.36931446055952,6.6,322,323
2023-01-13 16:02:54,1298.0,2.0,5.9,2.9,61.3,993.2,165,92.62774027262216,72.37225972737784,6.8,314,315
2023-01-13 16:02:56,1300.0,2.0,5.9,2.9,61.3,993.4,165,92.62479500580386,72.37520499419614,7.8,301,301
2023-01-13 16:02:58,1302.0,2.0,5.8,2.9,61.3,993.2,165,92.62184973898555,72.37815026101445,7.8,4,4
2023-01-13 16:03:00,1304.0,2.0,5.8,2.9,61.3,993.2,166,92.61890447216723,73.38109552783277,8.0,300,300
2023-01-13 16:03:02,1306.0,2.0,5.8,2.9,61.3,993.2,165,92.61595920534891,72.38404079465109,8.8,342,343
2023-01-13 16:03:04,1308.0,2.0,5.8,2.9,61.3,993.2,165,92.6130139385306,72.3869860614694,9.3,354,354
2023-01-13 16:03:06,1310.0,2.0,5.8,2.9,61.3,993.2,166,92.6100686717123,73.3899313282877,10.2,316,316
2023-01-13 16:03:08,1312.0,2.0,5.8,2.9,61.3,993.5,164,92.60712340489398,71.39287659510602,11.5,341,341
2023-01-13 16:03:10,1314.0,2.0,5.8,2.9,61.3,993.7,162,92.60417813807567,69.39582186192433,11.2,316,316
2023-01-13 16:03:12,1316.0,2.0,5.8,2.9,61.3,994.2,158,92.60123287125735,65.39876712874265,10.5,349,350
2023-01-13 16:03:14,1318.0,2.0,5.9,3.0,61.3,994.5,156,92.59828760443904,63.40171239556096,10.4,323,324
2023-01-13 16:03:16,1320.0,2.0,5.9,3.0,61.3,994.9,152,92.59534233762072,59.40465766237928,10.2,324,324
2023-01-13 16:03:18,1322.0,2.0,5.9,3.0,61.3,995.0,151,92.59239707080242,58.40760292919758,9.2,38,39
2023-01-13 16:03:20,1324.0,2.0,5.9,3.0,61.3,995.0,150,92.5894518039841,57.410548196015895,9.1,314,314
2023-01-13 16:03:22,1326.0,2.0,6.0,3.1,61.3,995.2,150,92.58650653716579,57.41349346283421,8.5,331,332
2023-01-13 16:03:24,1328.0,2.0,6.0,3.1,61.3,995.2,149,92.58356127034747,56.416438729652526,8.1,337,337
2023-01-13 16:03:26,1330.0,2.0,6.0,3.1,61.2,995.2,148,92.58061600352916,55.41938399647084,7.7,346,346
2023-01-13 16:03:28,1332.0,2.0,6.0,3.1,61.2,995.2,149,92.57767073671086,56.42232926328914,7.6,16,17
2023-01-13 16:03:30,1334.0,2.0,6.0,3.1,61.2,995.2,149,92.57472546989254,56.42527453010746,7.8,325,326
2023-01-13 16:03:32,1336.0,2.0,6.0,3.1,61.2,995.2,150,92.57178020307423,57.428219796925774,7.9,12,13
2023-01-13 16:03:34,1338.0,2.0,6.0,3.1,61.2,995.0,151,92.56883493625591,58.43116506374409,7.0,351,352
2023-01-13 16:03:36,1340.0,2.0,6.0,3.1,61.2,995.0,151,92.5658896694376,58.434110330562405,8.9,314,315
2023-01-13 16:03:38,1342.0,2.0,6.0,3.1,61.2,994.9,152,92.5629444026193,59.437055597380706,9.0,353,354
2023-01-13 16:03:40,1344.0,2.0,6.0,3.1,61.2,994.5,156,92.55999913580098,63.44000086419902,7.9,312,312
2023-01-13 16:03:42,1346.0,2.0,6.0,3.1,61.2,994.2,157,92.55705386898266,64.44294613101734,7.7,19,19
2023-01-13 16:03:44,1348.0,2.0,5.9,3.0,61.2,994.2,158,92.55410860216435,65.44589139783565,8.5,304,305
2023-01-13 16:03:46,1350.0,2.0,5.9,3.0,61.2,994.2,157,92.55116333534603,64.44883666465397,9.3,344,344
2023-01-13 16:03:48,1352.0,2.0,5.9,3.0,61.2,994.4,156,92.54821806852773,63.45178193147227,8.6,336,336
2023-01-13 16:03:50,1354.0,2.0,5.8,3.0,61.2,994.7,154,92.54527280170942,61.454727198290584,9.2,322,322
2023-01-13 16:03:52,1356.0,2.0,5.8,3.0,61.1,994.9,152,92.5423275348911,59.4576724651089,8.2,329,330
2023-01-13 16:03:54,1358.0,2.0,5.8,3.0,61.1,995.0,151,92.53938226807279,58.460617731927215,7.7,346,346
2023-01-13 16:03:56,1360.0,2.0,5.9,3.0,61.0,995.2,149,92.53643700125447,56.46356299874553,8.3,35,36
2023-01-13 16:03:58,1362.0,2.0,5.9,3.0,61.0,995.4,148,92.53349173443617,55.46650826556383,10.4,311,311
2023-01-13 16:04:00,1364.0,2.0,5.9,3.0,61.0,995.7,145,92.53054646761785,52.46945353238215,11.2,299,299
2023-01-13 16:04:02,1366.0,2.0,5.9,3.0,60.9,995.9,144,92.52760120079954,51.47239879920046,11.4,13,13
2023-01-13 16:04:04,1368.0,2.0,5.9,3.0,60.9,995.7,145,92.52465593398122,52.47534406601878,10.5,311,311
2023-01-13 16:04:06,1370.0,2.0,5.9,3.0,60.9,995.7,144,92.5217106671629,51.47828933283709,11.0,323,323
2023-01-13 16:04:08,1372.0,2.0,6.0,3.0,60.8,995.9,143,92.51876540034459,50.48123459965541,11.5,3,3
2023-01-13 16:04:10,1374.0,2.0,6.0,3.0,60.8,995.9,143,92.51582013352629,50.48417986647371,11.8,321,321
2023-01-13 16:04:12,1376.0,2.0,5.9,3.0,60.8,995.7,144,92.51287486670797,51.487125133292025,9.5,330,330
2023-01-13 16:04:14,1378.0,2.0,5.9,3.0,60.8,995.7,146,92.50992959988966,53.49007040011034,8.0,331,332
2023-01-13 16:04:16,1380.0,2.0,5.9,3.0,60.8,995.7,146,92.50698433307134,53.493015666928656,8.4,341,342
2023-01-13 16:04:18,1382.0,2.0,5.9,3.0,60.7,995.5,146,92.50403906625303,53.49596093374697,9.2,333,334
2023-01-13 16:04:20,1384.0,2.0,5.9,3.0,60.7,995.4,148,92.50109379943473,55.49890620056527,9.4,300,301
2023-01-13 16:04:22,1386.0,2.0,5.9,3.0,60.6,995.2,148,92.49814853261641,55.50185146738359,10.3,353,353
2023-01-13 16:04:24,1388.0,2.0,5.9,3.0,60.6,995.2,148,92.4952032657981,55.5047967342019,10.3,305,305
2023-01-13 16:04:26,1390.0,2.0,5.9,3.0,60.6,995.4,147,92.49225799897978,54.50774200102022,9.8,322,322
2023-01-13 16:04:28,1392.0,2.0,5.9,3.0,60.6,995.4,147,92.48931273216147,54.510687267838534,9.5,341,341
2023-01-13 16:04:30,1394.0,2.0,5.9,3.0,60.6,995.4,147,92.48636746534316,54.513632534656836,9.0,318,319
2023-01-13 16:04:32,1396.0,2.0,5.9,3.0,60.6,995.4,147,92.48342219852485,54.51657780147515,8.6,345,346
2023-01-13 16:04:34,1398.0,2.0,5.9,3.0,60.6,995.4,147,92.48047693170653,54.519523068293466,8.2,320,320
2023-01-13 16:04:36,1400.0,2.0,6.0,3.0,60.6,995.9,144,92.47753166488822,51.52246833511178,9.7,290,290
2023-01-13 16:04:38,1402.0,2.0,6.0,3.0,60.6,996.2,141,92.4745863980699,48.5254136019301,10.1,53,53
2023-01-13 16:04:40,1404.0,2.0,6.0,3.0,60.6,996.4,140,92.4716411312516,47.5283588687484,9.6,300,301
2023-01-13 16:04:42,1406.0,2.0,6.0,3.0,60.6,996.4,138,92.46869586443329,45.531304135566714,9.0,18,18
2023-01-13 16:04:44,1408.0,2.0,6.0,3.0,60.7,996.5,138,92.46575059761497,45.53424940238503,8.1,308,308
2023-01-13 16:04:46,1410.0,2.0,6.0,3.0,60.7,996.5,137,92.46280533079666,44.537194669203345,8.1,359,359
2023-01-13 16:04:48,1412.0,2.0,6.0,3.0,60.7,996.2,140,92.45986006397834,47.54013993602166,7.4,44,44
2023-01-13 16:04:50,1414.0,2.0,6.0,3.0,60.7,996.2,141,92.45691479716004,48.54308520283996,8.7,309,310
2023-01-13 16:04:52,1416.0,2.0,6.0,3.0,60.7,996.2,141,92.45396953034172,48.54603046965828,9.1,4,4
2023-01-13 16:04:54,1418.0,2.0,6.0,3.0,60.7,996.0,141,92.45102426352341,48.54897573647659,8.5,322,322
2023-01-13 16:04:56,1420.0,2.0,6.0,3.0,60.7,995.9,143,92.44807899670509,50.55192100329491,9.1,0,0
2023-01-13 16:04:58,1422.0,2.0,6.0,3.0,60.7,995.5,146,92.44513372988678,53.55486627011322,8.9,331,332
2023-01-13 16:05:00,1424.0,2.0,6.0,3.0,60.7,995.5,146,92.44218846306848,53.557811536931524,9.2,350,350
2023-01-13 16:05:02,1426.0,2.0,6.0,3.0,60.8,995.5,147,92.43924319625016,54.56075680374984,9.2,356,357
2023-01-13 16:05:04,1428.0,2.0,5.9,3.0,60.8,995.5,147,92.43629792943184,54.563702070568155,9.0,325,326
2023-01-13 16:05:06,1430.0,2.0,5.9,3.0,60.8,995.5,146,92.43335266261353,53.56664733738647,9.2,311,311
2023-01-13 16:05:08,1432.0,2.0,5.9,3.0,60.7,995.5,146,92.43040739579521,53.569592604204786,8.4,345,345
2023-01-13 16:05:10,1434.0,2.0,5.9,3.0,60.7,995.7,144,92.42746212897691,51.57253787102309,8.1,341,342
2023-01-13 16:05:12,1436.0,2.0,5.9,3.0,60.7,995.9,144,92.4245168621586,51.5754831378414,9.2,353,354
2023-01-13 16:05:14,1438.0,2.0,6.0,3.0,60.7,995.9,144,92.42157159534028,51.57842840465972,9.9,304,305
2023-01-13 16:05:16,1440.0,2.0,6.0,3.0,60.6,995.9,143,92.41862632852197,50.58137367147803,9.1,317,318
2023-01-13 16:05:18,1442.0,2.0,6.0,3.0,60.6,995.7,144,92.41568106170365,51.58431893829635,7.7,28,28
2023-01-13 16:05:20,1444.0,2.0,6.0,3.0,60.6,995.7,145,92.41273579488534,52.587264205114664,7.8,281,282
2023-01-13 16:05:22,1446.0,2.0,6.0,3.0,60.6,995.5,146,92.40979052806703,53.590209471932965,8.0,328,328
2023-01-13 16:05:24,1448.0,2.0,6.0,3.0,60.6,995.0,151,92.40684526124872,58.59315473875128,7.4,293,293
2023-01-13 16:05:26,1450.0,2.0,6.0,3.0,60.7,994.7,153,92.4038999944304,60.596100005569596,6.7,319,319
2023-01-13 16:05:28,1452.0,2.0,6.0,3.0,60.7,994.7,153,92.40095472761209,60.59904527238791,7.3,321,321
2023-01-13 16:05:30,1454.0,2.0,6.0,3.0,60.7,994.9,152,92.39800946079377,59.60199053920623,8.8,350,351
2023-01-13 16:05:32,1456.0,2.0,6.0,3.0,60.7,995.2,150,92.39506419397547,57.60493580602453,10.6,305,305
2023-01-13 16:05:34,1458.0,2.0,6.0,3.0,60.7,994.9,152,92.39211892715716,59.607881072842844,10.6,359,0
2023-01-13 16:05:36,1460.0,2.0,6.0,3.0,60.8,994.4,156,92.38917366033884,63.61082633966116,9.1,12,13
2023-01-13 16:05:38,1462.0,2.0,5.9,3.0,60.8,994.4,157,92.38622839352053,64.61377160647947,8.6,317,317
2023-01-13 16:05:40,1464.0,2.0,5.9,3.0,60.8,994.5,155,92.38328312670221,62.61671687329779,8.9,4,5
2023-01-13 16:05:42,1466.0,2.0,5.9,3.0,60.9,994.9,152,92.38033785988391,59.61966214011609,9.5,347,348
2023-01-13 16:05:44,1468.0,2.0,5.9,3.0,60.9,995.4,148,92.3773925930656,55.62260740693441,10.2,330,331
